binder_concentration,disintegrant_ratio,compression_force,particle_size_um,drug_load_pct,hydrophilicity_index,tablet_porosity,lubricant_pct,moisture_content,coating_thickness_um,noise_feature_1,noise_feature_2,dissolution_rate_pct
6.869021545015713,0.03591861003740675,10.23411367471812,352.7163473940041,38.59979391417964,0.7554486419420946,23.697055522628684,0.917334226044195,3.6032767686705576,107.92053469700717,6.754050037923595,0.7093238527759673,73.46740761620075
14.35928598332891,0.08586613263297013,9.939575981439997,408.50662873611753,50.27161646499932,1.3140496156251498,27.001196448128937,1.7625165295135434,4.7110050456056625,50.424800786937,16.815583895875356,0.8545651689412405,94.29690221691924
11.515921243548267,0.13221241702269715,23.125091610420732,162.71055445662455,48.008046489507954,3.981831752415262,14.769312279300312,0.6727667541802691,3.5486775500196854,43.54255159721405,14.836244799421252,0.6858544924014919,95.44194622154407
9.782560294561476,0.11251148409733855,9.990923996990123,331.1933448231495,17.694995234688683,0.38003070241924497,27.923847664925425,0.27965705507133765,3.1122289501543956,81.17820837855365,11.026913680799199,0.017878484034818065,100.0
4.028242325751675,0.12291856070060295,10.43899452257262,307.28569241468693,17.462473487073694,4.087547793685199,24.023141346295514,1.5409310660208437,2.9904358911811544,3.557454045868591,1.138053302155968,0.21623289439099125,100.0
4.0279287643706345,0.10222967133950042,20.187965248359273,424.773669554722,23.408718387245667,-1.3830589831631594,16.89884746893295,1.2514262806785543,1.1322345129883373,11.968368545100056,-1.768266711189244,0.06947998488353191,68.02294487583112
2.755086958186593,0.10691871903249933,13.9947968490108,457.7391772165672,28.05373631705186,3.4375890604604153,19.674639245037007,1.1835937648703574,2.677786008483286,62.695431537979054,-2.5155191400179127,0.5703860995762268,64.59498491898823
13.260289895074157,0.1288873912191447,20.534211139103625,55.47054716482406,30.42277907042413,3.9328334313831546,17.922199538656162,0.20179546325407505,5.880100787622471,141.43690670876347,9.453342163310662,0.7564776788404124,100.0
9.814495152661715,0.04495352124028603,6.307323151287704,353.3089635764567,43.98486084166726,-0.7272764301386287,30.0,0.3669481186114829,5.367777881135444,108.22676697651355,7.147916058554691,0.11057918706865943,93.64476226240922
11.204943511348592,0.07851949491003966,14.751423873467687,73.32610960387805,12.83402160829177,1.012425726605403,22.715328555934224,1.2828438528049162,2.646890335171088,13.218985425083662,10.725698017373832,0.8383378205933852,100.0
2.267598425845432,0.040969321854744306,5.672272003665652,296.98639928481015,11.73363521130332,-0.8415015773544107,29.898193259414796,0.49486529877178803,3.938977025331861,126.94770191713106,-0.7748942285354734,0.5555089783954832,84.23175263393362
14.608828078105926,0.14827352111953057,6.25306406910709,179.4347280696552,29.595528147195452,2.9462289029595246,30.0,1.057733151522006,5.23648372767747,109.84511559122716,15.62575575911071,0.6899690121417249,100.0
12.821754330405483,0.14216830755612583,23.12874906688822,188.04946978496355,44.85818460689902,1.7474343764315972,17.392804056417795,1.1352752034558475,3.2063716837503433,91.64197885539798,12.124933822007064,0.9714018486086462,100.0
4.76040843881759,0.015519753591590826,7.784907422351903,208.83132655356047,19.671767147824127,2.447263426958247,27.42339480579926,0.6386636615147848,1.0897893187507548,123.0439440913766,4.792045574040667,0.08368098824769732,68.80377714687936
4.363724573692308,0.10878052415219637,15.648413645504341,329.58160207232453,42.07522406281259,-0.6245912313065219,21.19371808646626,1.9020077955288364,1.3725523090932004,60.61647716144357,7.784476231705923,0.9012240229777893,81.6343746993324
4.384258628094639,0.1395347644381932,13.221912052014131,200.32248455094614,22.991406897014972,-0.5177789656330634,20.92802655482446,1.7006818029875928,3.551963606743533,33.22515762807791,0.8435634254935289,0.1261026959874093,100.0
5.95514915847399,0.03528054831782669,11.946866525176853,379.7145727656262,54.30430544067582,-1.7095187214306553,22.511298204144165,1.472509664502317,5.847196878379392,76.8035083663139,7.211262893351095,0.39295880663668226,57.278450373939066
8.821833611219091,0.08951233227736811,22.99666691374545,232.03732350824137,54.78449721333082,0.2544727463701081,14.498626363815708,0.24818834617787727,4.466047711094339,82.32626333902107,8.779913925790872,0.8514386963311144,69.75415959706552
7.615285242347505,0.13816836166232585,5.43646793550979,80.75894013948138,24.864360214066323,1.9182126293357247,30.0,0.30164703668713694,1.3545809571928475,80.74895580148682,6.614826399438419,0.9062542367378682,100.0
5.7859788225745445,0.014752437002011837,18.275793723511782,402.69192911784825,21.499687698162024,4.005544397981302,18.03922400033625,1.0362845571434158,1.946804378959314,84.76106872201579,8.441747785172424,0.5063716735451453,32.59846065854767
9.954087631390934,0.10763883741455758,24.267888684271007,178.5912460667177,30.565198603311565,2.668492132210765,12.687067125531843,0.40535536346287276,4.85661571608425,142.30573773587713,12.591130095061956,0.5941046382754251,74.91829690453059
3.813420188476544,0.0516288610321571,16.20336366923684,244.7450958196682,22.026579259007438,1.04777426379826,19.603202208678095,1.9587043807060007,5.2071987997812235,135.3368434644347,0.9739478005112594,0.7081473345985572,55.250933091837624
5.797880430957836,0.13941546735271423,23.736449240661837,358.4497474498557,43.61919216458518,4.6718408007589645,12.5676823417157,0.4011884446520779,4.088472930942954,131.3575554838409,5.251398679384064,0.8327586684527142,64.66925382436936
6.762703962817993,0.14594815432315147,6.045157585720475,199.60527071692042,51.30323422741428,3.034716404030823,30.0,1.0261888873815506,4.222115848149083,120.21252163629407,7.606339010570188,0.12151116953766616,100.0
7.928909794821467,0.14219730847588075,13.375866381483227,75.46354526602202,43.65460654556085,4.51115642003785,19.967204966307808,0.7918300079988603,1.1416872519169232,141.5142160897928,7.109889550753714,0.8100693082292276,100.0
12.207287498109176,0.07638999033204492,10.203155819241022,218.2644711557661,51.21752236246748,1.6931158129051598,28.379038916016533,1.314834200762786,5.142651297907543,14.774196251910487,13.962351494972571,0.48127615051161676,100.0
4.5957591680586765,0.13068597113850386,19.616419299614595,475.00186221243655,29.84960811037371,-0.1876700764480228,16.014378034087944,0.34516917688990734,4.9413760408541485,39.76848921686093,5.439335221789503,0.450623425108169,71.57959254707066
8.68504769937695,0.12823691579490984,24.625941809944933,338.7804787843512,17.815848535443042,-1.630213195446946,14.280459341925843,0.9176012132805427,2.2951757205167356,74.25839184818773,14.182731420444988,0.42389975199699825,79.2913264266146
9.701389395206553,0.054674066254055784,10.130601248884956,352.1656169002431,46.89754736987961,3.082593960386953,23.342461681215788,0.621939562333573,4.543383599827535,126.98017396851078,5.11055198741719,0.5092115852460426,76.78218348524925
2.6038553653599705,0.1260481663810948,18.08349202948149,334.5269691369379,28.023725257077693,-1.1508790139612612,20.062537434559093,1.7867278968762073,2.0742730321249905,75.77485672840987,2.236547396117778,0.9450505533946035,71.58892369998495
9.898083074718699,0.015181068860168966,8.961952655194803,139.54646253174656,43.56354126145663,0.11942589790377023,28.278131825953672,0.17711285305592067,1.201650805257565,112.2052109012383,7.172575540182125,0.5482037727921516,88.0421159012166
4.21681360793479,0.09347778298748742,16.306605091432196,238.25023884602606,23.532197099088282,1.7272963551872818,21.092459561722816,1.8360822386122726,2.005682712951886,20.84398578733743,6.029135974251922,0.9531775382631392,96.94804061509814
2.8456707088086337,0.04220123722027842,14.278649733766724,387.92290926349324,14.061481740333633,1.9509161144582339,20.160358196010364,1.6826888632507007,1.8931443837714976,37.86207194648403,-2.0058449613279996,0.1802901306156406,62.72873498798361
14.335511984293332,0.02687936400881903,24.44010659263074,95.61780389892162,59.62908977438817,2.204082378909952,13.503000445828487,0.6653843612375493,2.6887399836742363,109.76641425565086,15.374450114967992,0.7241359788326331,65.14458895775651
14.553216429969272,0.02077344822808928,17.170545453929332,175.03374924037053,17.810075396529964,-0.8362126875520955,17.180396721994825,1.5996522438864988,3.0922474858772904,24.710101333158608,12.663071135924248,0.8122395386087472,89.24045511231462
12.509165525513994,0.10748042862293955,11.990127441736377,174.34359880963413,59.42104969817405,0.6581618337515412,23.703358792244888,0.15930576464362037,3.5426944574885395,52.70339019823901,10.306679927150952,0.6791288313348619,100.0
5.959978999253819,0.05758249492752925,7.281915697758667,244.4085174175277,58.86399662832236,2.320359589818767,30.0,1.9370445455574479,3.3837693775416406,39.729938672035715,1.6204843886317573,0.6069222802265404,85.19950680411041
3.2697374820829905,0.1114673480140266,8.02493657469869,491.1659334239833,49.69090519540198,4.788732052436493,29.370960936912663,1.1005303909205997,2.3533730298264466,52.479254133371775,1.8745096434799724,0.5648127810861823,88.41916171820658
10.89502934465804,0.019149887711851932,9.506338599024701,80.37614600771987,42.97114810409988,3.0934179638978208,26.47466114595863,0.676233949524346,1.1458533428703723,106.24860736169555,14.148530935530816,0.860930482578696,89.55294761322058
7.721982418614817,0.05414064729628544,10.01933322680596,283.4154474712678,38.89035251255424,4.458226299657705,24.032986944028956,0.7889081039298864,4.025508111185753,55.17707717142015,7.646416368026379,0.8216465971645001,86.46935612335645
3.586497052982125,0.0855287809325472,22.012321156822757,130.7141069054947,53.305077268891736,3.3354844081992394,16.480086383207905,0.22617017157494498,2.978724149236772,83.28949839119103,5.469538306605548,0.12228872118059952,73.71092040218939
8.437299831446513,0.12070124307745489,16.224455765650497,486.80444543438483,24.471976080974397,2.142018782246803,20.436752286310604,1.9797640766798743,2.4933607869377488,14.989781558161447,13.431225297345339,0.8485876570308781,82.5342040735248
2.447050774497839,0.054625350410489784,15.467818227487328,100.98657712735888,33.38406062424385,-0.6558364160455882,16.43833239880056,0.17465469578631565,5.334705214152562,120.75265398519417,3.238317528965566,0.4140686194404425,72.20281940756381
13.821165227024167,0.09762479270118127,7.295377437384349,231.62045106271606,40.9694984683251,2.6667995632475914,29.999419958987122,1.344323533980932,4.733716538990799,55.48329384721873,12.144766510837146,0.2536968299958108,70.0
5.36413976080022,0.1340368847530662,22.2027938669887,382.0482431755728,30.559523793474554,2.3636569617193492,14.969019851970787,0.9411982626422708,5.288827741862211,97.28012385500136,6.765896406348589,0.8697685680139259,63.62889031341132
10.612789696601766,0.09622084634552264,19.456286064169674,367.0494926123504,31.3743227045134,2.2172841932008653,19.894245038213437,1.9029408145585585,3.474913973562305,108.8084402492749,8.97990125765889,0.43202479963374163,69.44187347019037
6.052243989162342,0.04261432646550872,6.353367238000032,240.2278866022695,26.51423337510422,1.4285010759176853,27.09142844811436,0.5673995065829108,1.6546562606338875,31.44913831675506,4.538975939270834,0.8083646901768167,91.79410481634643
8.76088427531154,0.013416109417915323,19.156701944595373,205.9358755787232,38.211590834226804,1.7005962279249291,11.405560623472162,1.1109649654822216,4.481107180606362,132.70124774300248,4.201205876454585,0.2634036119558445,46.35169106271559
9.107233631462636,0.13181384234613017,15.870764346852921,228.92557034879175,52.5287264007558,0.3410976898267285,21.27447980452274,1.0164767963072305,2.030368899685876,92.43363774104294,11.886006104715813,0.003929321422217802,98.07885788391454
4.403107921831851,0.012977717519054199,6.6345069149355655,168.92431842138768,20.07641890031564,1.6351888484961221,29.612071129921937,1.4354462436951925,3.206148345458584,64.30877126272222,3.245100194883533,0.4954591929029444,83.39464418175896
14.604600160939261,0.1324582341757879,14.166012830573129,142.39982241805993,56.72165193767207,-0.6171086602506523,18.86924519727128,0.22921944070959896,1.3250039447444424,27.350277536732932,15.150894898386849,0.10022825664288426,100.0
12.07672670369449,0.08405119876380968,14.693925742600939,267.36786390150047,44.45438268741148,3.6362207815226375,19.81846773992594,0.4681993470443742,5.126542012114912,141.345140685181,8.968840917874571,0.7543759555249097,81.15848067350336
